geo_id,tract_name,total_population,population_under_5,population_under_5_rate,population_under_18,population_under_18_rate,population_65_plus,median_age,hispanic_latino_population,hispanic_latino_rate,total_households,households_with_children,households_with_seniors,avg_household_size,avg_family_size,school_enrolled_population,elementary_school_enrollment,high_school_enrollment,bachelors_or_higher,median_household_income,mean_household_income,poverty_rate,family_poverty_rate,employed_population,unemployed_population,unemployment_rate,drove_alone_count,drove_alone_rate,public_transit_commute_count,public_transit_commute_rate,work_from_home_count,work_from_home_rate,total_housing_units,occupied_housing_units,vacant_housing_units,vacancy_rate,owner_occupied_units,renter_occupied_units,renter_rate,vehicle_households,no_vehicle_households,no_vehicle_rate,one_vehicle_households,two_vehicle_households,three_plus_vehicle_households,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,tract_type_flag
1400000US06073020043,Census Tract 200.43; San Diego County; California,5378,304,5.7,1923,35.8,473,38.7,661,12.3,1747,1003,351,3.08,3.42,1969,918,545,2424,237188.0,259008.0,3.0,3.3,2358,121,3.3,1346,57.0,0,0.0,906,38.3,1798,1747,51,2.8,1598,149,8.5,1747,72,4.1,190,1196,289,2381.0,4,81,residential_or_mixed
1400000US06073020044,Census Tract 200.44; San Diego County; California,9056,993,11.0,2810,31.0,1386,38.9,1026,11.3,3022,1407,914,2.99,3.23,2449,1230,363,3886,213196.0,210079.0,5.5,5.2,4223,117,1.8,2055,50.4,0,0.0,1685,41.4,3115,3022,93,3.0,2780,242,8.0,3022,52,1.7,628,1622,720,1754.0,91,60,residential_or_mixed
1400000US06073020105,Census Tract 201.05; San Diego County; California,3990,264,6.6,812,20.4,632,38.1,1613,40.4,1478,444,478,2.63,3.35,1034,253,338,968,114309.0,114153.0,6.6,3.4,2206,77,2.2,1531,70.7,7,0.3,285,13.2,1591,1478,113,7.1,946,532,36.0,1478,146,9.9,333,608,391,1883.0,16,223,residential_or_mixed
1400000US06073020106,Census Tract 201.06; San Diego County; California,3768,178,4.7,864,22.9,480,35.1,1939,51.5,1103,433,330,3.4,3.83,936,495,186,461,116850.0,143840.0,11.1,6.1,1811,237,7.8,1377,75.4,0,0.0,191,10.5,1131,1103,28,2.5,887,216,19.6,1103,50,4.5,112,410,531,2529.0,21,98,residential_or_mixed
1400000US06073020107,Census Tract 201.07; San Diego County; California,4681,617,13.2,1351,28.9,527,31.9,2346,50.1,1242,607,417,3.76,3.96,1205,374,225,1157,111970.0,129160.0,16.7,14.0,2106,35,1.0,1741,82.4,0,0.0,227,10.7,1321,1242,79,6.0,900,342,27.5,1242,43,3.5,192,429,578,2165.0,10,156,residential_or_mixed
1400000US06073020108,Census Tract 201.08; San Diego County; California,4731,278,5.9,1170,24.7,462,33.3,3205,67.7,1523,644,401,3.08,3.64,1211,518,256,599,68516.0,78573.0,16.3,16.6,2146,124,3.3,1536,73.2,19,0.9,143,6.8,1605,1523,82,5.1,384,1139,74.8,1523,80,5.3,672,508,263,2242.0,21,742,residential_or_mixed
1400000US06073020109,Census Tract 201.09; San Diego County; California,4683,260,5.6,898,19.2,651,39.1,3017,64.4,1301,375,467,3.57,3.76,1153,367,276,538,106841.0,138177.0,8.0,2.9,2384,34,0.9,1636,68.9,0,0.0,284,12.0,1318,1301,17,1.3,1103,198,15.2,1301,46,3.5,202,323,730,2558.0,50,89,residential_or_mixed
1400000US06073020110,Census Tract 201.10; San Diego County; California,9085,453,5.0,2113,23.3,1146,39.3,2908,32.0,2684,1114,767,3.34,3.69,2362,1356,505,2552,134891.0,165201.0,12.4,6.8,4362,91,1.3,3334,77.2,46,1.1,600,13.9,2689,2684,5,0.2,2152,532,19.8,2684,9,0.3,523,1093,1059,3201.0,0,257,residential_or_mixed
1400000US06073020111,Census Tract 201.11; San Diego County; California,3888,139,3.6,725,18.6,681,42.9,1156,29.7,1326,356,387,2.9,3.22,955,389,86,1045,131111.0,208720.0,5.0,5.5,1777,100,3.1,1083,61.2,0,0.0,489,27.6,1326,1326,0,0.0,1194,132,10.0,1326,40,3.0,201,494,591,2275.0,0,49,residential_or_mixed
1400000US06073020202,Census Tract 202.02; San Diego County; California,6550,297,4.5,1462,22.3,656,33.9,5237,80.0,2157,748,480,3.0,3.69,1677,811,304,567,53028.0,67150.0,17.9,20.3,3310,153,2.9,1917,59.6,66,2.1,190,5.9,2241,2157,84,3.7,538,1619,75.1,2157,180,8.3,618,794,565,1881.0,159,857,residential_or_mixed
1400000US06073020206,Census Tract 202.06; San Diego County; California,4894,264,5.4,1286,26.3,210,31.3,3760,76.8,1289,740,161,3.66,3.8,1260,547,270,438,71250.0,88931.0,12.6,12.9,2694,136,3.6,1822,68.1,0,0.0,398,14.9,1349,1289,60,4.4,540,749,58.1,1289,32,2.5,197,564,496,1816.0,113,442,residential_or_mixed
1400000US06073020207,Census Tract 202.07; San Diego County; California,4939,410,8.3,1439,29.1,494,28.7,4292,86.9,1496,752,429,3.3,3.97,1330,576,273,369,78077.0,80583.0,12.8,12.0,2210,134,3.6,1611,75.2,137,6.4,102,4.8,1650,1496,154,9.3,392,1104,73.8,1496,340,22.7,234,583,339,1863.0,83,500,residential_or_mixed
1400000US06073020208,Census Tract 202.08; San Diego County; California,3527,231,6.5,967,27.4,529,31.5,2311,65.5,766,408,238,4.6,4.59,1018,538,180,266,114211.0,131481.0,9.8,14.7,1806,207,7.7,1357,75.6,0,0.0,152,8.5,766,766,0,0.0,631,135,17.6,766,5,0.7,173,133,455,2792.0,2,58,residential_or_mixed
1400000US06073020209,Census Tract 202.09; San Diego County; California,4507,230,5.1,995,22.1,846,35.5,2904,64.4,1693,528,653,2.66,3.53,1363,561,144,495,56230.0,69363.0,17.9,15.6,2126,213,6.0,1428,67.0,90,4.2,303,14.2,1765,1693,72,4.1,682,1011,59.7,1693,197,11.6,700,627,169,1718.0,70,479,residential_or_mixed
1400000US06073020210,Census Tract 202.10; San Diego County; California,4445,353,7.9,1014,22.8,628,36.0,2302,51.8,1695,531,501,2.62,3.25,884,366,227,717,73693.0,92237.0,11.9,11.5,2003,176,5.0,1507,75.4,10,0.5,258,12.9,1751,1695,56,3.2,1027,668,39.4,1695,66,3.9,668,547,414,1878.0,41,243,residential_or_mixed
1400000US06073020211,Census Tract 202.11; San Diego County; California,5809,664,11.4,1624,28.0,701,33.1,4012,69.1,2045,758,508,2.77,3.45,1503,702,183,476,57192.0,81412.0,12.7,9.1,2643,115,2.7,1919,72.0,29,1.1,330,12.4,2088,2045,43,2.1,809,1236,60.4,2045,251,12.3,868,654,272,2129.0,77,690,residential_or_mixed
1400000US06073020213,Census Tract 202.13; San Diego County; California,4060,308,7.6,1266,31.2,318,29.8,3412,84.0,1233,654,271,3.29,3.96,1324,634,263,336,59094.0,72376.0,19.5,18.7,1509,214,7.2,1176,79.1,32,2.2,120,8.1,1247,1233,14,1.1,158,1075,87.2,1233,148,12.0,324,552,209,2103.0,7,683,residential_or_mixed
1400000US06073020214,Census Tract 202.14; San Diego County; California,4643,347,7.5,1046,22.5,536,35.0,3002,64.7,1860,579,368,2.42,3.82,1184,408,206,602,36598.0,60588.0,22.7,23.9,1929,70,1.9,1450,77.8,50,2.7,91,4.9,2022,1860,162,8.0,144,1716,92.3,1860,245,13.2,859,578,178,1766.0,182,941,residential_or_mixed
1400000US06073020304,Census Tract 203.04; San Diego County; California,6153,444,7.2,1076,17.5,1484,44.7,1514,24.6,2313,649,972,2.65,3.02,935,332,165,2341,144653.0,169556.0,2.9,1.1,3080,93,1.8,1863,61.2,40,1.3,871,28.6,2416,2313,103,4.3,1958,355,15.3,2313,0,0.0,546,1126,641,2771.0,46,133,residential_or_mixed
1400000US06073020305,Census Tract 203.05; San Diego County; California,6432,532,8.3,1030,16.0,1362,44.7,2016,31.3,2349,521,889,2.61,3.06,1200,197,235,1873,124489.0,142764.0,10.4,0.3,3229,49,0.9,2330,74.7,25,0.8,484,15.5,2426,2349,77,3.2,1509,840,35.8,2349,110,4.7,989,886,364,3165.0,162,355,residential_or_mixed
1400000US06073020308,Census Tract 203.08; San Diego County; California,6685,314,4.7,1279,19.1,1652,40.5,2973,44.5,2985,831,1304,2.2,2.75,1383,476,394,960,52859.0,71953.0,14.1,12.0,3061,131,2.4,2110,70.7,26,0.9,242,8.1,3035,2985,50,1.6,827,2158,72.3,2985,316,10.6,1429,982,258,1952.0,162,1125,residential_or_mixed
1400000US06073020309,Census Tract 203.09; San Diego County; California,4528,199,4.4,964,21.3,238,31.7,2252,49.7,1506,561,179,2.99,3.44,1135,384,366,948,113359.0,120402.0,7.3,8.0,2803,57,1.5,1894,68.0,0,0.0,515,18.5,1532,1506,26,1.7,693,813,54.0,1506,15,1.0,372,663,456,2151.0,99,204,residential_or_mixed
1400000US06073020310,Census Tract 203.10; San Diego County; California,9019,552,6.1,1964,21.8,366,28.2,2311,25.6,2638,1119,339,2.92,3.46,3747,827,404,2104,111270.0,120175.0,5.7,1.5,4862,273,3.7,3504,72.1,39,0.8,691,14.2,2962,2638,324,10.9,1291,1347,51.1,2638,0,0.0,762,1354,522,2873.0,62,722,residential_or_mixed
1400000US06073020311,Census Tract 203.11; San Diego County; California,4151,402,9.7,849,20.5,1032,44.8,697,16.8,1579,504,677,2.63,2.8,608,266,84,1598,130764.0,175272.0,9.9,8.5,2078,10,0.3,1272,61.6,9,0.4,578,28.0,1632,1579,53,3.2,1435,144,9.1,1579,59,3.7,395,826,299,,14,116,residential_or_mixed
1400000US06073020312,Census Tract 203.12; San Diego County; California,3997,353,8.8,728,18.2,702,41.4,1154,28.9,1555,423,530,2.55,3.26,748,272,107,1117,113911.0,115328.0,5.4,3.1,2236,123,3.7,1489,67.1,10,0.5,525,23.7,1581,1555,26,1.6,1119,436,28.0,1555,88,5.7,193,806,468,,229,104,residential_or_mixed
1400000US06073020313,Census Tract 203.13; San Diego County; California,2675,152,5.7,287,10.7,793,57.0,858,32.1,1190,139,515,2.11,2.77,267,77,36,660,64464.0,98943.0,12.1,2.5,1361,42,1.8,835,60.9,66,4.8,319,23.3,1276,1190,86,6.7,579,611,51.3,1190,70,5.9,557,326,237,1382.0,61,430,residential_or_mixed
1400000US06073020401,Census Tract 204.01; San Diego County; California,2269,107,4.7,376,16.6,715,54.2,190,8.4,903,192,487,2.49,3.14,403,165,45,1174,143512.0,175609.0,5.9,4.0,1039,27,1.4,651,62.7,0,0.0,261,25.1,927,903,24,2.6,791,112,12.4,903,28,3.1,158,385,332,2912.0,4,66,residential_or_mixed
1400000US06073020403,Census Tract 204.03; San Diego County; California,4089,379,9.3,961,23.5,749,35.9,1736,42.5,1284,479,501,3.06,3.47,865,310,259,1209,137297.0,155547.0,2.9,1.6,2088,86,2.6,1459,77.3,0,0.0,343,18.2,1310,1284,26,2.0,1106,178,13.9,1284,22,1.7,290,447,525,2294.0,19,112,residential_or_mixed
1400000US06073020404,Census Tract 204.04; San Diego County; California,5447,288,5.3,862,15.8,1119,37.2,1983,36.4,2067,487,761,2.6,2.96,1217,351,209,1487,104609.0,143328.0,6.2,6.5,2859,70,1.5,1884,68.6,15,0.5,414,15.1,2158,2067,91,4.2,1075,992,48.0,2067,33,1.6,392,1139,503,2456.0,198,367,residential_or_mixed
1400000US06073020405,Census Tract 204.05; San Diego County; California,3469,143,4.1,694,20.0,960,52.6,265,7.6,1255,344,603,2.69,2.92,692,289,201,1673,164185.0,212771.0,5.3,1.0,1507,89,3.1,980,64.4,15,1.0,463,30.4,1255,1255,0,0.0,1209,46,3.7,1255,0,0.0,243,613,399,2310.0,0,7,residential_or_mixed
1400000US06073020500,Census Tract 205; San Diego County; California,4261,254,6.0,935,21.9,590,36.6,3055,71.7,1325,483,350,3.13,3.47,1011,455,239,594,83523.0,101941.0,14.4,8.4,2101,51,1.5,1573,75.0,17,0.8,129,6.2,1444,1325,119,8.2,632,693,52.3,1325,56,4.2,181,680,408,1829.0,31,253,residential_or_mixed
1400000US06073020601,Census Tract 206.01; San Diego County; California,6208,544,8.8,1744,28.1,551,33.0,4477,72.1,1890,841,374,3.26,3.9,1653,757,341,972,64231.0,93053.0,12.9,10.8,2873,185,4.0,2112,73.7,127,4.4,228,8.0,1909,1890,19,1.0,502,1388,73.4,1890,74,3.9,489,760,567,1808.0,30,951,residential_or_mixed
1400000US06073020602,Census Tract 206.02; San Diego County; California,6320,467,7.4,1554,24.6,642,36.6,3599,56.9,1958,716,383,2.86,3.62,1421,519,494,1143,76014.0,99564.0,22.4,12.7,3081,189,3.7,2255,75.8,28,0.9,248,8.3,2034,1958,76,3.7,771,1187,60.6,1958,209,10.7,536,784,429,1956.0,179,578,residential_or_mixed
1400000US06073020705,Census Tract 207.05; San Diego County; California,4879,248,5.1,1095,22.4,580,37.0,1953,40.0,1337,548,436,3.51,3.64,1156,454,329,1092,129973.0,148556.0,9.8,4.8,2522,299,7.6,1736,69.9,40,1.6,368,14.8,1384,1337,47,3.4,1165,172,12.9,1337,19,1.4,221,441,656,2848.0,8,42,residential_or_mixed
1400000US06073020706,Census Tract 207.06; San Diego County; California,5974,215,3.6,1046,17.5,1569,49.5,989,16.6,2098,547,980,2.73,3.14,1349,561,181,2182,173981.0,176747.0,7.9,7.3,2772,140,2.8,1626,60.3,15,0.6,802,29.7,2317,2098,219,9.5,1831,267,12.7,2098,85,4.1,137,1031,845,2849.0,0,200,residential_or_mixed
1400000US06073020707,Census Tract 207.07; San Diego County; California,5273,531,10.1,1677,31.8,404,31.1,3283,62.3,1575,797,266,3.33,3.51,1628,726,369,912,100016.0,120360.0,17.5,15.9,2580,69,1.8,1900,73.5,46,1.8,321,12.4,1688,1575,113,6.7,574,1001,63.6,1575,19,1.2,382,736,438,2216.0,118,541,residential_or_mixed
1400000US06073020708,Census Tract 207.08; San Diego County; California,3817,296,7.8,729,19.1,585,42.0,890,23.3,1316,438,431,2.88,3.27,774,332,140,1316,163222.0,215940.0,4.6,3.8,2084,34,1.1,1589,75.3,13,0.6,290,13.7,1316,1316,0,0.0,983,333,25.3,1316,56,4.3,230,652,378,2816.0,0,58,residential_or_mixed
1400000US06073020710,Census Tract 207.10; San Diego County; California,1677,71,4.2,313,18.7,553,55.2,401,23.9,608,137,353,2.76,3.11,323,174,57,657,153403.0,192195.0,14.7,4.2,745,36,2.5,401,56.5,0,0.0,175,24.6,630,608,22,3.5,522,86,14.1,608,18,3.0,109,220,261,1438.0,0,5,residential_or_mixed
1400000US06073020711,Census Tract 207.11; San Diego County; California,3604,158,4.4,776,21.5,488,42.9,950,26.4,1225,365,341,2.92,3.1,1020,376,181,1249,154115.0,168992.0,6.2,2.3,1855,39,1.4,1394,74.8,0,0.0,401,21.5,1243,1225,18,1.4,1149,76,6.2,1225,18,1.5,139,355,713,,14,41,residential_or_mixed
1400000US06073020712,Census Tract 207.12; San Diego County; California,3987,166,4.2,602,15.1,659,44.8,1064,26.7,1483,317,468,2.65,3.21,748,202,171,1215,139609.0,168894.0,8.0,0.7,2201,88,2.5,1371,62.5,46,2.1,609,27.8,1493,1483,10,0.7,1362,121,8.2,1483,21,1.4,203,450,809,2591.0,0,33,residential_or_mixed
1400000US06073020801,Census Tract 208.01; San Diego County; California,5146,151,2.9,806,15.7,998,43.4,1003,19.5,1799,485,631,2.79,3.21,942,251,412,1513,148688.0,179186.0,3.9,1.7,2755,135,2.9,1983,72.9,16,0.6,590,21.7,1866,1799,67,3.6,1398,401,22.3,1799,11,0.6,362,411,1015,1213.0,34,73,residential_or_mixed
1400000US06073020805,Census Tract 208.05; San Diego County; California,3823,195,5.1,974,25.5,442,39.5,1639,42.9,1154,462,377,3.3,3.7,936,506,261,522,122937.0,147997.0,4.9,3.9,1975,82,2.7,1557,79.2,0,0.0,278,14.1,1154,1154,0,0.0,864,290,25.1,1154,0,0.0,144,444,566,1826.0,0,127,residential_or_mixed
1400000US06073020806,Census Tract 208.06; San Diego County; California,5230,304,5.8,1156,22.1,781,40.3,1638,31.3,2009,710,618,2.6,3.06,1271,484,233,1016,90804.0,114663.0,10.3,9.5,2338,155,3.7,2028,82.0,0,0.0,114,4.6,2117,2009,108,5.1,1127,882,43.9,2009,38,1.9,707,568,696,1789.0,75,552,residential_or_mixed
1400000US06073020807,Census Tract 208.07; San Diego County; California,2950,83,2.8,605,20.5,830,51.1,806,27.3,1042,342,602,2.81,3.45,671,235,244,650,128177.0,143497.0,8.6,8.8,1153,55,2.2,698,60.0,10,0.9,240,20.6,1119,1042,77,6.9,995,47,4.5,1042,11,1.1,111,400,520,,0,23,residential_or_mixed
1400000US06073020810,Census Tract 208.10; San Diego County; California,5005,250,5.0,1130,22.6,796,45.0,913,18.2,1679,588,538,2.98,3.33,1108,467,302,1253,138093.0,152701.0,3.3,2.1,2638,129,3.2,2008,73.9,0,0.0,406,14.9,1679,1679,0,0.0,1624,55,3.3,1679,0,0.0,190,820,669,2917.0,0,28,residential_or_mixed
1400000US06073020811,Census Tract 208.11; San Diego County; California,5960,328,5.5,1513,25.4,1050,42.4,1735,29.1,2028,875,734,2.93,3.37,1684,771,438,1337,154594.0,165151.0,2.0,0.7,2591,96,2.0,1580,59.1,0,0.0,538,20.1,2072,2028,44,2.1,1749,279,13.8,2028,54,2.7,373,692,909,2851.0,48,21,residential_or_mixed
1400000US06073020812,Census Tract 208.12; San Diego County; California,2163,117,5.4,482,22.3,250,36.7,1211,56.0,816,271,173,2.61,3.71,394,96,223,424,54536.0,79337.0,5.0,0.0,1205,51,2.9,844,72.6,0,0.0,265,22.8,816,816,0,0.0,452,364,44.6,816,5,0.6,231,393,187,1719.0,24,88,residential_or_mixed
1400000US06073020813,Census Tract 208.13; San Diego County; California,5898,477,8.1,1534,26.0,865,33.0,2736,46.4,1482,718,521,3.94,4.26,1713,704,362,603,115893.0,138051.0,4.2,0.0,3007,34,0.8,2508,83.7,0,0.0,193,6.4,1558,1482,76,4.9,1138,344,23.2,1482,11,0.7,175,383,913,2618.0,69,149,residential_or_mixed
1400000US06073020902,Census Tract 209.02; San Diego County; California,2402,72,3.0,461,19.2,647,42.9,432,18.0,954,195,481,2.42,2.95,501,284,38,415,127012.0,133786.0,5.5,0.0,822,261,13.4,633,80.1,0,0.0,130,16.5,1158,954,204,17.6,852,102,10.7,954,13,1.4,209,390,342,2102.0,0,16,residential_or_mixed
1400000US06073020903,Census Tract 209.03; San Diego County; California,2895,54,1.9,319,11.0,1140,61.2,500,17.3,1171,158,751,2.34,2.99,366,156,66,657,67938.0,90406.0,19.4,11.6,1041,46,1.8,768,74.3,0,0.0,169,16.4,1468,1171,297,20.2,950,221,18.9,1171,30,2.6,358,468,315,1445.0,23,123,residential_or_mixed
1400000US06073020904,Census Tract 209.04; San Diego County; California,2750,99,3.6,399,14.5,1046,53.1,822,29.9,1260,254,772,2.17,3.03,350,168,96,916,85355.0,104689.0,6.0,0.0,1218,30,1.3,774,63.5,0,0.0,437,35.9,1884,1260,624,33.1,1064,196,15.6,1260,1,0.1,533,352,374,1896.0,24,69,residential_or_mixed
1400000US06073021001,Census Tract 210.01; San Diego County; California,1894,5,0.3,44,2.3,868,64.5,513,27.1,1077,40,630,1.76,2.36,76,0,31,354,65503.0,84057.0,2.6,2.1,830,43,2.3,631,76.0,0,0.0,187,22.5,1861,1077,784,42.1,732,345,32.0,1077,38,3.5,397,320,322,629.0,0,117,residential_or_mixed
1400000US06073021002,Census Tract 210.02; San Diego County; California,1551,0,0.0,116,7.5,558,55.9,588,37.9,781,102,412,1.98,2.39,222,0,117,483,101691.0,106800.0,6.1,7.6,712,81,5.4,338,50.5,0,0.0,311,46.5,1433,781,652,45.5,541,240,30.7,781,16,2.0,222,351,192,1062.0,35,19,residential_or_mixed
1400000US06073021101,Census Tract 211.01; San Diego County; California,4714,136,2.9,963,20.4,937,46.2,2160,45.8,1688,363,697,2.76,3.12,1139,619,169,945,60455.0,101737.0,28.2,17.6,1935,182,4.7,1376,69.8,0,0.0,312,15.8,1839,1688,151,8.2,1317,371,22.0,1688,20,1.2,402,542,724,,0,156,residential_or_mixed
1400000US06073021102,Census Tract 211.02; San Diego County; California,3095,101,3.3,486,15.7,729,46.0,964,31.1,999,264,596,3.02,3.25,570,310,83,342,52484.0,77740.0,33.8,28.2,1338,89,3.4,540,41.0,0,0.0,234,17.8,1037,999,38,3.7,663,336,33.6,999,52,5.2,273,307,367,2061.0,35,91,residential_or_mixed
1400000US06073021202,Census Tract 212.02; San Diego County; California,3238,96,3.0,548,16.9,806,43.6,605,18.7,1135,267,533,2.77,3.16,627,320,202,387,91597.0,132793.0,5.8,5.8,1639,11,0.4,1019,67.0,0,0.0,140,9.2,1215,1135,80,6.6,849,286,25.2,1135,90,7.9,223,305,517,3265.0,15,22,residential_or_mixed
1400000US06073021204,Census Tract 212.04; San Diego County; California,6158,363,5.9,1291,21.0,1172,43.6,856,13.9,1924,579,766,3.2,3.42,1281,575,241,1550,140104.0,155019.0,9.6,9.6,2852,172,3.4,2240,80.0,0,0.0,362,12.9,1944,1924,20,1.0,1815,109,5.7,1924,15,0.8,264,703,942,2148.0,0,19,residential_or_mixed
1400000US06073021205,Census Tract 212.05; San Diego County; California,7108,459,6.5,1476,20.8,1192,38.6,2005,28.2,2610,791,755,2.64,3.29,1230,614,214,1405,87217.0,118283.0,19.7,15.3,3176,118,2.1,2112,70.1,26,0.9,611,20.3,2733,2610,123,4.5,1314,1296,49.7,2610,143,5.5,671,1162,634,1970.0,120,630,residential_or_mixed
1400000US06073021206,Census Tract 212.06; San Diego County; California,3034,27,0.9,534,17.6,696,49.6,656,21.6,1147,371,436,2.64,2.95,830,266,290,838,139375.0,152618.0,3.6,2.5,1230,39,1.5,1048,83.8,0,0.0,114,9.1,1216,1147,69,5.7,1100,47,4.1,1147,21,1.8,136,460,530,2674.0,36,11,residential_or_mixed
1400000US06073021302,Census Tract 213.02; San Diego County; California,6675,240,3.6,1350,20.2,1087,39.0,1922,28.8,1423,518,615,3.28,3.64,1337,779,268,968,120218.0,134431.0,9.9,5.9,1746,140,2.6,1190,67.9,0,0.0,391,22.3,1555,1423,132,8.5,1089,334,23.5,1423,10,0.7,245,380,788,2162.0,0,169,residential_or_mixed
1400000US06073021304,Census Tract 213.04; San Diego County; California,3181,297,9.3,739,23.2,710,42.1,792,24.9,952,371,458,3.34,3.57,766,316,121,801,166630.0,190282.0,2.4,1.9,1531,26,1.0,1144,76.2,13,0.9,218,14.5,999,952,47,4.7,926,26,2.7,952,35,3.7,71,268,578,2094.0,0,8,residential_or_mixed
1400000US06073021305,Census Tract 213.05; San Diego County; California,3876,121,3.1,652,16.8,876,48.0,974,25.1,1300,297,568,2.9,3.17,922,369,134,897,143951.0,198440.0,2.5,1.5,1750,123,3.7,1469,83.3,2,0.1,222,12.6,1349,1300,49,3.6,1181,119,9.2,1300,28,2.2,115,452,705,3313.0,0,41,residential_or_mixed
1400000US06073021306,Census Tract 213.06; San Diego County; California,4665,131,2.8,1092,23.4,703,46.0,2007,43.0,1499,643,488,3.1,3.3,1356,461,461,1684,162697.0,175668.0,10.7,13.2,1965,216,5.6,1451,74.1,0,0.0,376,19.2,1594,1499,95,6.0,1414,85,5.7,1499,11,0.7,330,506,652,,0,8,residential_or_mixed
1400000US06073021401,Census Tract 214.01; San Diego County; California,4176,405,9.7,1064,25.5,443,31.2,817,19.6,1542,583,342,2.55,3.11,1107,480,131,1531,130625.0,157034.0,12.4,9.0,1384,169,5.3,1279,61.0,24,1.1,236,11.3,1542,1542,0,0.0,667,875,56.7,1542,39,2.5,459,818,226,2576.0,77,469,residential_or_mixed
1400000US06073021402,Census Tract 214.02; San Diego County; California,3431,243,7.1,546,15.9,418,37.4,1399,40.8,1242,284,244,2.76,3.48,733,178,145,1189,115341.0,162252.0,14.3,16.1,2025,101,3.4,1294,64.8,27,1.4,317,15.9,1344,1242,102,7.6,396,846,68.1,1242,57,4.6,403,443,339,1866.0,39,280,residential_or_mixed
1400000US06073021501,Census Tract 215.01; San Diego County; California,3844,216,5.6,912,23.7,448,44.9,500,13.0,1225,515,255,3.14,3.19,1185,335,524,2181,,403346.0,2.2,1.5,1892,64,2.1,920,51.6,0,0.0,729,40.9,1290,1225,65,5.0,989,236,19.3,1225,26,2.1,103,571,525,,0,34,residential_or_mixed
1400000US06073021502,Census Tract 215.02; San Diego County; California,9517,467,4.9,2933,30.8,811,37.0,689,7.2,3231,1677,598,2.95,3.23,3048,1222,1124,4476,181644.0,268275.0,3.8,3.3,4508,146,2.1,2158,49.3,22,0.5,1649,37.6,3486,3231,255,7.3,1623,1608,49.8,3231,77,2.4,839,1579,736,3233.0,209,782,residential_or_mixed
1400000US06073021600,Census Tract 216; San Diego County; California,2985,159,5.3,548,18.4,502,28.0,801,26.8,945,376,349,2.37,2.84,580,251,44,818,111076.0,138251.0,13.8,5.4,605,30,1.2,726,46.9,0,0.0,94,6.1,2004,945,1059,52.8,336,609,64.4,945,27,2.9,503,365,50,3435.0,84,357,residential_or_mixed
1400000US06073021800,Census Tract 218; San Diego County; California,1937,151,7.8,344,17.8,629,53.9,242,12.5,790,175,412,2.45,2.86,412,148,37,1061,215000.0,329863.0,2.7,2.3,786,32,2.0,451,56.2,0,0.0,273,34.0,1076,790,286,26.6,647,143,18.1,790,15,1.9,279,288,208,,23,77,residential_or_mixed
1400000US06073021900,Census Tract 219; San Diego County; California,5794,68,1.2,494,8.5,223,28.4,2652,45.8,741,290,164,2.94,3.73,814,183,115,1006,52696.0,67821.0,20.3,21.3,1214,219,4.1,2703,60.8,248,5.6,147,3.3,793,741,52,6.6,154,587,79.2,741,75,10.1,355,227,84,1221.0,26,284,residential_or_mixed
1400000US06073022000,Census Tract 220; San Diego County; California,4529,191,4.2,974,21.5,852,38.8,2756,60.9,1662,480,669,2.65,3.32,966,498,243,479,72188.0,85658.0,10.2,7.4,2209,101,2.8,1273,57.5,203,9.2,153,6.9,1762,1662,100,5.7,215,1447,87.1,1662,217,13.1,830,368,247,1839.0,33,697,residential_or_mixed
1400000US06073022101,Census Tract 221.01; San Diego County; California,2514,52,2.1,556,22.1,472,48.3,104,4.1,900,255,316,2.79,3.17,633,364,157,1148,190469.0,273633.0,0.0,0.0,1322,37,1.9,619,47.0,9,0.7,646,49.1,956,900,56,5.9,499,401,44.6,900,0,0.0,233,432,235,3190.0,17,104,residential_or_mixed
1400000US06073022102,Census Tract 221.02; San Diego County; California,7247,240,3.3,1854,25.6,1124,40.9,1564,21.6,2767,1016,772,2.62,3.12,2124,787,862,3366,152627.0,171420.0,5.5,6.1,3340,76,1.4,1493,45.1,27,0.8,1419,42.8,3019,2767,252,8.3,1413,1354,48.9,2767,117,4.2,846,1266,538,3072.0,176,607,residential_or_mixed
