state_name,state_name_abbreviation,county_name,census_tract,census_tract_fips_code,population_2020,building_value,area_sq_mi,national_risk_index_value_composite,national_risk_index_score_composite,national_risk_index_rating_composite,national_risk_index_state_percentile_composite,expected_annual_loss_score_composite,expected_annual_loss_rating_composite,expected_annual_loss_total_composite,expected_annual_loss_building_value_composite,expected_annual_loss_rate_building_composite,expected_annual_loss_rate_national_percentile_composite,social_vulnerability_score,social_vulnerability_rating,social_vulnerability_state_percentile,community_resilience_score,community_resilience_rating,community_resilience_state_percentile,coastal_flooding_annualized_frequency,coastal_flooding_exposure_building_value,coastal_flooding_exposure_population,coastal_flooding_expected_annual_loss_building_value,coastal_flooding_expected_annual_loss_total,coastal_flooding_expected_annual_loss_score,coastal_flooding_expected_annual_loss_rating,coastal_flooding_expected_annual_loss_rate_building,coastal_flooding_expected_annual_loss_rate_national_percentile,coastal_flooding_hazard_type_risk_index_score,coastal_flooding_hazard_type_risk_index_rating,drought_annualized_frequency,drought_expected_annual_loss_total,drought_expected_annual_loss_score,drought_expected_annual_loss_rating,drought_expected_annual_loss_rate_national_percentile,drought_hazard_type_risk_index_score,drought_hazard_type_risk_index_rating,earthquake_annualized_frequency,earthquake_exposure_building_value,earthquake_exposure_population,earthquake_expected_annual_loss_building_value,earthquake_expected_annual_loss_total,earthquake_expected_annual_loss_score,earthquake_expected_annual_loss_rating,earthquake_expected_annual_loss_rate_building,earthquake_expected_annual_loss_rate_national_percentile,earthquake_hazard_type_risk_index_score,earthquake_hazard_type_risk_index_rating,heat_wave_annualized_frequency,heat_wave_exposure_building_value,heat_wave_exposure_population,heat_wave_expected_annual_loss_building_value,heat_wave_expected_annual_loss_total,heat_wave_expected_annual_loss_score,heat_wave_expected_annual_loss_rating,heat_wave_expected_annual_loss_rate_building,heat_wave_expected_annual_loss_rate_national_percentile,heat_wave_hazard_type_risk_index_score,heat_wave_hazard_type_risk_index_rating,landslide_annualized_frequency,landslide_exposure_building_value,landslide_exposure_population,landslide_expected_annual_loss_building_value,landslide_expected_annual_loss_total,landslide_expected_annual_loss_score,landslide_expected_annual_loss_rating,landslide_expected_annual_loss_rate_building,landslide_expected_annual_loss_rate_national_percentile,landslide_hazard_type_risk_index_score,landslide_hazard_type_risk_index_rating,inland_flooding_annualized_frequency,inland_flooding_exposure_building_value,inland_flooding_exposure_population,inland_flooding_expected_annual_loss_building_value,inland_flooding_expected_annual_loss_total,inland_flooding_expected_annual_loss_score,inland_flooding_expected_annual_loss_rating,inland_flooding_expected_annual_loss_rate_building,inland_flooding_expected_annual_loss_rate_national_percentile,inland_flooding_hazard_type_risk_index_score,inland_flooding_hazard_type_risk_index_rating,tsunami_annualized_frequency,tsunami_exposure_building_value,tsunami_exposure_population,tsunami_expected_annual_loss_building_value,tsunami_expected_annual_loss_total,tsunami_expected_annual_loss_score,tsunami_expected_annual_loss_rating,tsunami_expected_annual_loss_rate_building,tsunami_expected_annual_loss_rate_national_percentile,tsunami_hazard_type_risk_index_score,tsunami_hazard_type_risk_index_rating,wildfire_annualized_frequency,wildfire_exposure_building_value,wildfire_exposure_population,wildfire_expected_annual_loss_building_value,wildfire_expected_annual_loss_total,wildfire_expected_annual_loss_score,wildfire_expected_annual_loss_rating,wildfire_expected_annual_loss_rate_building,wildfire_expected_annual_loss_rate_national_percentile,wildfire_hazard_type_risk_index_score,wildfire_hazard_type_risk_index_rating,tract_fips
California,CA,San Diego,1500,6073001500,3827,500132447,0.30937608,815538.94536491,20.2252268321977,Relatively Low,20.2252268321977,23.0828851257721,Relatively Low,799916.822593377,675142.902472472,0.0015153730244045,65.4296920872772,32.84309661,Relatively Low,36.08281301,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,793562228.488198,3827,366401.882264857,472064.502264857,85.0870188129741,Relatively Moderate,0.0007326097006156,93.4776992272823,85.2401507854399,Relatively Moderate,4.36842105263158,500132447.0,3827.0,15.9755067170815,17907.0247593426,26.0517551808136,Relatively Low,3.19425520437818e-08,74.1235863821975,23.5545068878402,Relatively Low,0.00067744944,3361466.80692249,27.088398508436,0.0311911344697989,0.400291842111291,30.8848433530906,Very Low,6.236574862698109e-11,14.1828958509738,30.2700581499055,Very Low,7.89285714285714,500132251.9648,0.0,307016.1417,307016.1417,21.3847852126735,Relatively Low,0.0006138696730068,35.6718416046222,17.2011939162594,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073001500
California,CA,San Diego,1600,6073001600,5244,545609656,0.26838903,767535.730918398,18.0193357354358,Very Low,18.0193357354358,27.9834182774738,Relatively Low,893986.111378303,722937.815834214,0.0014873999808173,61.9195809944336,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,869162034.746824,5244,379681.297049952,524542.357049952,85.7552199544355,Relatively Moderate,0.0006958844897164,89.8020057777673,84.8239449181264,Relatively Moderate,4.36842105263158,545609656.0,5244.0,17.4281644519414,24532.8873441666,35.2613060004472,Relatively Low,3.19425513465279e-08,72.4101815785448,27.4476857810191,Relatively Low,0.00055756482,1914619.97582745,19.3030855883864,0.0146218863937851,0.231096393730184,26.6605513218553,Very Low,2.6799170859588198e-11,12.5094082227867,24.9687845599515,Very Low,7.89285714285714,545609490.5788,0.0,341374.816,341374.816,25.467975667614,Relatively Low,0.0006256759062929,37.099842638044,15.229567264814,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073001600
California,CA,San Diego,1700,6073001700,4521,476281278,0.24739533,647783.261752703,12.8940577693744,Very Low,12.8940577693744,20.7283275007633,Relatively Low,754504.599411048,632227.591111858,0.0014901116565375,63.8983488738051,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,749908184.212586,4521,321236.425594349,420936.805594349,84.4035512130963,Relatively Moderate,0.0006744678836491,92.296310214435,83.4718704291677,Relatively Moderate,4.36842105263158,476281278.0,4521.0,15.2136393032001,21150.681021357,30.7365522435483,Relatively Low,3.19425516095976e-08,72.5066782776516,23.4115067448401,Relatively Low,0.00042409691,722402.028346444,7.2829716009303,0.0041963289061886,0.0663201820618005,19.5232383102832,Very Low,8.81061066227465e-12,11.8649449618967,18.3178148002806,Very Low,7.89285714285714,476281104.1186,0.0,309348.5715,309348.5715,21.6466636916645,Relatively Low,0.0006495081494679,39.8372360664208,12.6169835777056,Very Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073001700
California,CA,San Diego,1801,6073001801,2003,260288795,0.12243972,415381.975636808,4.65912739467019,Very Low,4.65912739467019,5.60866195363694,Very Low,413193.104585343,319854.11212373,0.0013794480270978,54.6292599290697,31.11473079,Relatively Low,34.23156972,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,431154408.389887,2003,202007.608108541,285343.338108541,82.004368555793,Relatively Moderate,0.000776090296582,89.1572914954083,82.0793645130986,Relatively Moderate,4.36842105263158,260288795.0,2003.0,8.31428823203785,9372.82229041579,13.0953081422032,Relatively Low,3.19425514726358e-08,74.5990091436506,10.8429858429858,Very Low,0.00020814703,493004.381833714,3.88975865149327,0.0014055504984291,0.0176901669312087,14.5204158434472,Very Low,5.399965443879989e-12,12.2600903189388,14.2532672160584,Very Low,7.89285714285714,260288687.1067,0.0,116948.8236,116948.8236,3.08852197195669,Very Low,0.0004493041031597,15.9804589332269,2.28794311060374,Very Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073001801
California,CA,San Diego,1802,6073001802,3061,476085124,0.1701375,961818.047951264,26.916628018979,Relatively Low,26.916628018979,33.8527843671466,Relatively Low,1013062.08339079,762759.638082659,0.0017985063248457,68.6673556145337,24.55132382,Relatively Low,26.67871618,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,789260585.367849,3061,445686.261387241,680702.911387241,87.5402212462128,Relatively Moderate,0.0009361482619802,85.7188153228269,87.0571866861689,Relatively Moderate,4.36842105263158,476085124.0,3061.0,15.2073735484198,14325.2418032026,20.6455864528049,Relatively Low,3.19425514089782e-08,75.3250879649787,16.9264502597836,Relatively Low,0.00029852552,1276191.96203755,7.85013797824059,0.0052182264788857,0.0523532158559459,18.4307084391758,Very Low,1.0960700546664699e-11,13.5243202559037,17.7125325532446,Very Low,7.89285714285714,476084927.3667,0.0,315431.4581,315431.4581,22.3688846090612,Relatively Low,0.0006625526448921,41.3274772764638,15.8669568216142,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073001802
California,CA,San Diego,1900,6073001900,3036,438569514,0.71678412,837819.311390384,21.2407691484428,Relatively Low,21.2407691484428,21.8768349108674,Relatively Low,777066.621927146,679736.387955255,0.0017398465906426,75.3916433755314,39.70029023,Relatively Low,43.46587797,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,676399703.92818,3036,291605.827695733,373455.107695733,83.6190901190784,Relatively Moderate,0.0006649021840029,93.3567419029053,84.1615830092873,Relatively Moderate,4.36842105263158,438569514.0,3036.0,14.0090293960419,14207.1696071256,20.4631841557127,Relatively Low,3.19425517480038e-08,74.8155383221342,19.3908193908194,Relatively Low,0.02595227729,55491055.577814,296.638347191222,19.7253135243577,174.566833311465,83.6249882397215,Relatively Low,4.49764812525426e-08,30.9389406341142,84.268607375168,Relatively Low,7.89285714285714,438569351.36,0.0,385675.8305,385675.8305,30.5564036921342,Relatively Low,0.0008793949834369,61.9595086549076,28.0867610859406,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0003643976113916,8785466.91614887,158.208692365588,922.473993303573,1087.68051459766,67.8023141046223,Very Low,2.10337007898724e-06,73.5875756602809,67.5846978939983,Very Low,06073001900
California,CA,San Diego,2001,6073002001,3459,886579263,0.96131022,1418241.46050871,46.292794881857,Relatively Low,46.292794881857,42.789534255584,Relatively Low,1202722.65255194,1119385.22757768,0.0014173296721754,66.1977123799234,50.68471243,Relatively Moderate,55.49348231,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,1384754150.30518,3459,520879.364800746,586146.164800746,86.4692204711464,Relatively Moderate,0.0005875158449321,98.3347816896446,87.4971757459004,Relatively Moderate,4.36842105263158,886579263.0,3459.0,28.3196032039618,16198.9857554986,23.494592654483,Relatively Low,3.19425508646956e-08,77.9587417771868,24.8045664712331,Relatively Low,0.02732640455,104012091.792288,339.349870888086,38.9306611986914,225.446123745243,85.0550381033023,Relatively Low,4.39110893107946e-08,38.6336908457992,86.1260747030074,Relatively Low,7.89285714285714,886579000.3252,0.0,594945.9435,594945.9435,52.0915048030627,Relatively Moderate,0.000671057815504,42.2728233553327,54.2125979570238,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0008617333435469,1331366.04549928,246.314401945436,463.371145069367,1074.23506970619,67.6560474712521,Very Low,5.22650556365841e-07,31.1476579501266,68.3041394646403,Very Low,06073002001
California,CA,San Diego,2002,6073002002,2671,366684600,0.49911576,487340.81218283,6.76869656213954,Very Low,6.76869656213954,8.74533198675341,Very Low,499240.522051248,436254.753724698,0.0013355383963922,58.2908612631233,27.61772197,Relatively Low,30.27166174,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,559942145.933814,2671,219623.5775748,269134.0075748,81.6274044672006,Relatively Moderate,0.0005989440995744,95.1628813678747,81.5406752048328,Relatively Moderate,4.36842105263158,366684600.0,2671.0,11.7128417127534,12498.5151813424,17.8401214446262,Relatively Low,3.19425514809003e-08,74.4648551961119,14.8958482291816,Very Low,0.01682521661,52198860.8491953,339.07470068977,12.0294880545648,126.776321870138,81.731583403895,Very Low,3.28060901782207e-08,27.7201524132091,81.7392648615224,Relatively Low,7.89285714285714,366684484.6079,0.0,214944.4041,214944.4041,10.9988961176222,Very Low,0.0005861833414874,32.3648918430138,7.82942694397869,Very Low,,,,,,,Not Applicable,,,,Not Applicable,9.99999974738104e-05,13670943.8565586,79.1402060960872,410.128305336134,432.518115308633,57.2532791076546,Very Low,1.11847703813068e-06,76.5711771491087,56.231790993305,Very Low,06073002002
California,CA,San Diego,2100,6073002100,5225,712598635,0.34761363,1102462.27877225,33.3618731642348,Relatively Low,33.3618731642348,36.3870164642882,Relatively Low,1064023.26677054,868174.126766587,0.001367636646681,56.6244686098128,34.88894154,Relatively Low,38.33935809,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,1176323151.77415,5235,524842.781127733,694599.481127733,87.6693989712756,Relatively High,0.000736519487057,92.1765272330131,87.7516559047721,Relatively Moderate,4.36842105263158,712598635.0,5225.0,22.7622191255468,24449.3972713775,35.1577485672594,Relatively Low,3.19425522412722e-08,74.4189604245855,32.8971828971829,Relatively Low,0.00067397271,3166408.12840061,22.2679800799124,0.0292303933235176,0.331091941923875,29.4054003198796,Very Low,4.10194349074463e-11,14.3110828864427,28.9679283650244,Very Low,7.89285714285714,712598366.9097,0.0,340873.72,340873.72,25.4057354909928,Relatively Low,0.0004783530352959,19.2791882941494,21.3584959509115,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002100
California,CA,San Diego,2201,6073002201,3593,380663606,0.13937313,676209.184269546,14.0879740287539,Very Low,14.0879740287539,12.7932921530404,Very Low,594466.576192298,469505.209113738,0.0013845477407841,55.8012541982761,46.32529764,Relatively Moderate,50.85441998,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,649955599.808642,3593,264111.233588715,371130.153588715,83.5873828592902,Relatively Moderate,0.0006938179259214,88.9071564459685,84.4089282104337,Relatively Moderate,4.36842105263158,380663606.0,3593.0,12.1593665233757,16809.2693651341,24.4454381773892,Relatively Low,3.19425506713024e-08,72.5290372689081,24.8391248391248,Relatively Low,0.00021402821,1232153.1826238,10.3197162161353,0.0036121117530616,0.0480367023179827,18.0720199454323,Very Low,9.488986328421529e-12,12.3776931037727,18.1180359839701,Very Low,7.89285714285714,380663463.9177,0.0,204081.1463,204081.1463,9.92202362778026,Very Low,0.0005361194059092,26.3111539093877,9.68213763333452,Very Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002201
California,CA,San Diego,2202,6073002202,4928,518707534,0.1898832,1770590.92239836,57.9846122745056,Relatively Moderate,57.9846122745056,30.3696831622707,Relatively Low,942637.486600126,687750.560351804,0.0014883918179012,56.626817295723,96.83942427,Very High,97.71059262,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,893990777.57978,4928,416399.390817292,646677.210817292,87.1890927026329,Relatively Moderate,0.0008027633368002,83.6531460647768,91.4927520721106,Relatively High,4.36842105263158,518707534.0,4928.0,16.5688417554248,23054.7425331425,33.2913611918519,Relatively Low,3.19425508005535e-08,72.4937335985031,50.6530339863673,Relatively Low,0.00037030661,1707658.55932782,13.4133099932793,0.0086613972825912,0.108565215256781,22.0458180449713,Very Low,1.6698036397889098e-11,12.9751152507291,25.1542934608112,Very Low,7.89285714285714,518707400.0057,0.0,269562.2518,269562.2518,17.099607769453,Relatively Low,0.0005196806179414,24.3558728891185,37.1885888242779,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002202
California,CA,San Diego,2301,6073002301,2976,468217839,0.16509675,1109081.57900071,33.6532172713543,Relatively Low,33.6532172713543,18.5146910303685,Very Low,711242.618471172,568943.896056541,0.0013640502313549,55.4548230265167,81.12598472,Very High,84.56566984,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,823695058.93693,2976,353512.780974789,480950.180974789,85.1868379641591,Relatively Moderate,0.000755017753552,90.9375954153651,88.0370542137871,Relatively Moderate,4.36842105263158,468217839.0,2976.0,14.9560718928622,13927.6194050033,20.050131211975,Relatively Low,3.19425503411078e-08,75.3709827365052,28.32713666047,Relatively Low,0.00024454109,1183987.68034778,8.14578937893746,0.0039657422383001,0.0440311604239474,17.7321478972622,Very Low,8.46986575045919e-12,12.9527707216107,19.1514156945287,Very Low,7.89285714285714,468217728.0828,0.0,213816.3299,213816.3299,10.8873335368861,Very Low,0.0004566599392211,16.8165911172699,19.2453593045795,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002301
California,CA,San Diego,2302,6073002302,6215,551746378,0.20624136,1396294.73221197,45.4710855838179,Relatively Low,45.4710855838179,28.0832374286587,Relatively Low,895846.127859449,725029.090908471,0.0014751113970791,61.4216595814642,81.07267666,Very High,84.50542228,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,911213065.876336,6215,367558.678516297,507339.778516297,85.5320947929633,Relatively Moderate,0.0006661732512837,89.6810484533903,88.4508817618589,Relatively Moderate,4.36842105263158,551746378.0,6215.0,17.6241868415498,29072.4637753097,40.8616449156831,Relatively Low,3.19425510420837e-08,71.1604316462102,52.2033938700605,Relatively Low,0.00027588465,672186.650428699,4.52826885187123,0.0025400535714618,0.0276672711872952,15.9469376234829,Very Low,4.6036615241031895e-12,12.6552356759808,17.1476817333191,Very Low,7.89285714285714,551746191.3852,0.0,355567.5576,355567.5576,27.1237992343284,Relatively Low,0.0006444402206841,39.2136599572539,41.7858799186615,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002302
California,CA,San Diego,2401,6073002401,4061,414099917,0.25521717,830912.223354778,20.9387226047352,Relatively Low,20.9387226047352,23.7311224369965,Relatively Low,812355.757077066,611978.078224353,0.0016589740732136,64.5841651595932,33.24290707,Relatively Low,36.510023,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033454,681985553.658571,4061,308484.500919445,488581.960919445,85.2925288301196,Relatively Moderate,0.0007449518540218,81.7330953331611,85.4672802730311,Relatively Moderate,4.36842105263158,414099917.0,4061.0,13.2274077509641,18998.2159143912,27.6463042941031,Relatively Low,3.19425510799222e-08,72.283088365087,25.2550169216836,Relatively Low,0.00065311389,5906914.78100626,57.7860870243544,0.0528414931758729,0.811937780362788,36.7696867061812,Very Low,1.27605659906164e-10,14.1758396838837,36.3430963338209,Very Low,7.89285714285714,414099796.8241,0.0,302065.3846,302065.3846,20.8187519083073,Relatively Low,0.0007294504833238,48.4498672992461,16.7647723353906,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073002401
